"Month","OriginApt","DestApt","OriginWAC","DestWAC","Carrier","Group","Type","Total","Scheduled","Charter"
201401,MDW,PUJ,41,224,FL,3,Passengers,"5,167","5,167",0
201401,MDW,YEG,41,916,AC,0,Passengers,54,0,54
201401,MDW,YTZ,41,936,PD,0,Passengers,"7,309","7,309",0
201401,MDW,YWG,41,926,AC,0,Passengers,99,0,99
201401,MDW,YYZ,41,936,DL,3,Passengers,98,0,98
201401,MDW,ZCL,41,148,Y4,0,Passengers,"2,136","2,136",0
201401,MEM,CUN,54,148,DL,3,Passengers,323,323,0
201401,MIA,AMS,33,461,OR,0,Passengers,"2,322","2,322",0
201401,MIA,ANU,33,206,AA,3,Passengers,"7,313","7,313",0
201401,MIA,ASU,33,365,AA,3,Passengers,"4,784","4,784",0
201401,MIA,AUA,33,277,AA,3,Passengers,"16,129","16,129",0
201401,MIA,AUA,33,277,DL,3,Passengers,126,126,0
201401,MIA,AUA,33,277,K8,1,Passengers,54,0,54
201401,MIA,AUA,33,277,PY,0,Passengers,"2,225","2,225",0
201401,MIA,BAQ,33,327,4C,0,Passengers,219,219,0
201401,MIA,BAQ,33,327,AV,0,Passengers,"7,147","7,147",0
201401,MIA,BCN,33,482,AA,3,Passengers,"9,584","9,584",0
201401,MIA,BDA,33,207,AA,3,Passengers,"5,204","5,204",0
201401,MIA,BGI,33,205,AA,3,Passengers,"20,079","20,079",0
201401,MIA,BLA,33,388,9V,0,Passengers,"7,816","7,816",0
201401,MIA,BOG,33,327,4C,0,Passengers,"11,280","11,280",0
201401,MIA,BOG,33,327,AA,3,Passengers,"29,459","29,459",0
201401,MIA,BOG,33,327,AV,0,Passengers,"28,331","28,331",0
201401,MIA,BOG,33,327,K8,1,Passengers,15,0,15
201401,MIA,BSB,33,316,AA,3,Passengers,"9,276","9,276",0
201401,MIA,BSB,33,316,JJ,0,Passengers,"6,979","6,979",0
201401,MIA,BZE,33,106,AA,3,Passengers,"13,117","13,117",0
201401,MIA,CCS,33,388,AA,3,Passengers,"38,549","38,549",0
201401,MIA,CCS,33,388,LA,0,Passengers,"3,010","3,010",0
201401,MIA,CCS,33,388,S3,0,Passengers,"38,317","38,317",0
201401,MIA,CDG,33,427,AA,3,Passengers,"11,817","11,817",0
201401,MIA,CDG,33,427,AF,0,Passengers,"19,139","19,139",0
201401,MIA,CFG,33,219,AA,3,Passengers,272,0,272
201401,MIA,CFG,33,219,K8,1,Passengers,255,0,255
201401,MIA,CFG,33,219,MQ,3,Passengers,441,0,441
201401,MIA,CFG,33,219,SY,2,Passengers,789,0,789
201401,MIA,CIX,33,368,AA,3,Passengers,123,123,0
201401,MIA,CLO,33,327,AA,3,Passengers,"7,777","7,777",0
201401,MIA,CLO,33,327,AV,0,Passengers,"7,589","7,589",0
201401,MIA,CMW,33,219,AA,3,Passengers,664,0,664
201401,MIA,CMW,33,219,K8,1,Passengers,572,0,572
201401,MIA,CMW,33,219,MQ,3,Passengers,225,0,225
201401,MIA,CMW,33,219,SY,2,Passengers,676,0,676
201401,MIA,CNF,33,316,AA,3,Passengers,"11,552","11,552",0
201401,MIA,CNF,33,316,JJ,0,Passengers,"5,288","5,288",0
201401,MIA,CTG,33,327,AV,0,Passengers,"6,579","6,579",0
201401,MIA,CUN,33,148,AA,3,Passengers,"43,768","43,768",0
201401,MIA,CUN,33,148,LA,0,Passengers,324,324,0
201401,MIA,CUN,33,148,PP,0,Passengers,3,0,3
201401,MIA,CUR,33,262,7I,0,Passengers,"8,489","8,489",0
201401,MIA,CUR,33,262,AA,3,Passengers,"14,226","14,226",0
201401,MIA,CWB,33,316,AA,3,Passengers,"5,629","5,629",0
201401,MIA,CYB,33,233,KX,0,Passengers,110,110,0
201401,MIA,CZM,33,148,AA,3,Passengers,"2,389","2,389",0
201401,MIA,DUS,33,429,AB,0,Passengers,"14,188","14,188",0
201401,MIA,ELH,33,204,MQ,3,Passengers,"1,964","1,964",0
201401,MIA,EZE,33,303,4M,0,Passengers,"11,868","11,868",0
201401,MIA,EZE,33,303,AA,3,Passengers,"37,990","37,990",0
201401,MIA,EZE,33,303,AR,0,Passengers,"28,424","28,424",0
201401,MIA,FAB,33,493,0QQ,0,Passengers,9,0,9
201401,MIA,FCO,33,450,AZ,0,Passengers,"12,417","12,417",0
201401,MIA,FDF,33,252,AA,3,Passengers,"1,693","1,693",0
201401,MIA,FPO,33,204,MQ,3,Passengers,"8,066","8,066",0
201401,MIA,FRA,33,429,LH,0,Passengers,"28,961","28,961",0
201401,MIA,GCM,33,233,AA,3,Passengers,"17,333","17,333",0
201401,MIA,GCM,33,233,KX,0,Passengers,"9,281","9,281",0
201401,MIA,GEO,33,350,K8,1,Passengers,22,0,22
201401,MIA,GEO,33,350,PY,0,Passengers,"1,304","1,304",0
201401,MIA,GGT,33,204,GL,2,Passengers,330,0,330
201401,MIA,GGT,33,204,MQ,3,Passengers,"3,562","3,562",0
201401,MIA,GIG,33,316,AA,3,Passengers,"23,851","23,851",0
201401,MIA,GIG,33,316,CAZ,0,Passengers,3,0,3
201401,MIA,GIG,33,316,JJ,0,Passengers,"12,318","12,318",0
201401,MIA,GND,33,273,AA,3,Passengers,"6,335","6,335",0
201401,MIA,GRU,33,316,AA,3,Passengers,"51,349","51,349",0
201401,MIA,GRU,33,316,JJ,0,Passengers,"46,196","46,196",0
201401,MIA,GUA,33,127,09Q,1,Passengers,15,0,15
201401,MIA,GUA,33,127,AA,3,Passengers,"22,022","22,022",0
201401,MIA,GUA,33,127,TA,0,Passengers,"2,213","2,213",0
201401,MIA,GYE,33,337,AA,3,Passengers,"17,115","17,115",0
201401,MIA,HAV,33,219,AA,3,Passengers,"8,406",0,"8,406"
201401,MIA,HAV,33,219,FCQ,1,Passengers,"2,819",0,"2,819"
201401,MIA,HAV,33,219,GL,2,Passengers,786,0,786
201401,MIA,HAV,33,219,K8,1,Passengers,"23,360",0,"23,360"
201401,MIA,HAV,33,219,MQ,3,Passengers,299,0,299
201401,MIA,HAV,33,219,SY,2,Passengers,"6,787",0,"6,787"
201401,MIA,HOG,33,219,AA,3,Passengers,"2,343",0,"2,343"
201401,MIA,HOG,33,219,K8,1,Passengers,"1,982",0,"1,982"
201401,MIA,KIN,33,243,AA,3,Passengers,"21,185","21,185",0
201401,MIA,LBG,33,427,VSA,0,Passengers,4,0,4
201401,MIA,LHR,33,493,AA,3,Passengers,"29,816","29,816",0
201401,MIA,LHR,33,493,BA,0,Passengers,"43,328","43,328",0
201401,MIA,LHR,33,493,VS,0,Passengers,"18,038","18,038",0
201401,MIA,LIM,33,368,AA,3,Passengers,"21,090","21,090",0
201401,MIA,LIM,33,368,DL,3,Passengers,191,191,0
201401,MIA,LIM,33,368,LP,0,Passengers,"26,400","26,400",0
201401,MIA,LIM,33,368,TQQ,0,Passengers,"12,831","12,831",0
201401,MIA,LIR,33,110,AA,3,Passengers,"12,595","12,595",0
201401,MIA,LIS,33,469,TP,0,Passengers,"6,064","6,064",0
201401,MIA,LPB,33,312,AA,3,Passengers,"4,675","4,675",0
201401,MIA,LRM,33,224,MQ,3,Passengers,"2,041","2,041",0
201401,MIA,MAD,33,482,AA,3,Passengers,"11,730","11,730",0
201401,MIA,MAD,33,482,IB,0,Passengers,"19,941","19,941",0
201401,MIA,MAO,33,316,AA,3,Passengers,"7,452","7,452",0
201401,MIA,MAO,33,316,GL,2,Passengers,274,0,274
201401,MIA,MAO,33,316,JJ,0,Passengers,"11,752","11,752",0
201401,MIA,MAR,33,388,AA,3,Passengers,"10,184","10,184",0
201401,MIA,MBJ,33,243,AA,3,Passengers,"17,730","17,730",0
201401,MIA,MBJ,33,243,DL,3,Passengers,87,87,0
201401,MIA,MDE,33,327,AA,3,Passengers,"11,767","11,767",0
201401,MIA,MDE,33,327,AV,0,Passengers,"7,543","7,543",0
201401,MIA,MEX,33,148,4O,0,Passengers,"14,538","14,538",0
201401,MIA,MEX,33,148,AA,3,Passengers,"24,364","24,364",0
201401,MIA,MEX,33,148,AM,0,Passengers,"22,539","22,539",0
201401,MIA,MGA,33,153,AA,3,Passengers,"24,748","24,748",0
201401,MIA,MGA,33,153,TA,0,Passengers,"9,296","9,296",0
201401,MIA,MHH,33,204,MQ,3,Passengers,"1,909","1,909",0
201401,MIA,MID,33,148,5D,0,Passengers,"2,181","2,181",0
201401,MIA,MVD,33,385,4M,0,Passengers,190,190,0
201401,MIA,MVD,33,385,AA,3,Passengers,"11,024","11,024",0
201401,MIA,MXP,33,450,AA,3,Passengers,"11,672","11,672",0
201401,MIA,MZO,33,219,K8,1,Passengers,635,0,635
201401,MIA,NAS,33,204,DL,3,Passengers,139,139,0
201401,MIA,NAS,33,204,MQ,3,Passengers,"20,887","20,887",0
201401,MIA,NAS,33,204,UP,0,Passengers,"11,207","11,207",0
201401,MIA,PAP,33,238,AA,3,Passengers,"31,273","31,273",0
201401,MIA,PAP,33,238,AF,0,Passengers,"4,618","4,618",0
201401,MIA,PLS,33,281,AA,3,Passengers,"14,790","14,790",0
201401,MIA,POA,33,316,AA,3,Passengers,"5,921","5,921",0
201401,MIA,POP,33,224,AA,3,Passengers,"9,471","9,471",0
201401,MIA,POS,33,280,AA,3,Passengers,"18,405","18,405",0
201401,MIA,POS,33,280,BW,0,Passengers,"8,144","8,144",0
201401,MIA,PTP,33,235,AA,3,Passengers,923,923,0
201401,MIA,PTY,33,162,AA,3,Passengers,"25,205","25,205",0
201401,MIA,PTY,33,162,CM,0,Passengers,"45,820","45,820",0
201401,MIA,PUJ,33,224,4M,0,Passengers,858,858,0
201401,MIA,PUJ,33,224,AA,3,Passengers,"22,747","22,747",0
201401,MIA,PUJ,33,224,DL,3,Passengers,284,284,0
201401,MIA,PUJ,33,224,LA,0,Passengers,"1,660","1,660",0
201401,MIA,REC,33,316,AA,3,Passengers,"6,929","6,929",0
201401,MIA,RIX,33,451,PP,0,Passengers,1,0,1
201401,MIA,RTB,33,131,AA,3,Passengers,"2,281","2,281",0
201401,MIA,SAL,33,118,AA,3,Passengers,"8,147","8,147",0
201401,MIA,SAL,33,118,TA,0,Passengers,"12,341","12,341",0
201401,MIA,SAP,33,131,AA,3,Passengers,"14,955","14,955",0
201401,MIA,SAP,33,131,TA,0,Passengers,"5,795","5,795",0
201401,MIA,SAP,33,131,XP,1,Passengers,12,0,12
201401,MIA,SBH,33,237,04Q,1,Passengers,2,0,2
201401,MIA,SCL,33,324,AA,3,Passengers,"20,223","20,223",0
201401,MIA,SCL,33,324,LA,0,Passengers,"25,725","25,725",0
201401,MIA,SCU,33,219,K8,1,Passengers,"2,259",0,"2,259"
201401,MIA,SCU,33,219,SY,2,Passengers,525,0,525
201401,MIA,SDQ,33,224,AA,3,Passengers,"35,027","35,027",0
201401,MIA,SDQ,33,224,DL,3,Passengers,117,117,0
201401,MIA,SDQ,33,224,G3,0,Passengers,"7,006","7,006",0
201401,MIA,SJO,33,110,AA,3,Passengers,"37,508","37,508",0
201401,MIA,SJO,33,110,AV,0,Passengers,"2,635","2,635",0
201401,MIA,SJO,33,110,LR,0,Passengers,"2,328","2,328",0
201401,MIA,SJO,33,110,UA,3,Passengers,158,158,0
201401,MIA,SKB,33,275,AA,3,Passengers,"10,408","10,408",0
201401,MIA,SNU,33,219,AA,3,Passengers,"1,211",0,"1,211"
201401,MIA,SNU,33,219,FCQ,1,Passengers,148,0,148
201401,MIA,SNU,33,219,K8,1,Passengers,"1,552",0,"1,552"
201401,MIA,SNU,33,219,MQ,3,Passengers,383,0,383
201401,MIA,SNU,33,219,SY,2,Passengers,"2,161",0,"2,161"
201401,MIA,SSA,33,316,AA,3,Passengers,"4,908","4,908",0
201401,MIA,STI,33,224,AA,3,Passengers,"9,013","9,013",0
201401,MIA,SVO,33,475,SU,0,Passengers,"5,282","5,282",0
201401,MIA,SXM,33,264,0WQ,1,Passengers,8,0,8
201401,MIA,SXM,33,264,AA,3,Passengers,"17,636","17,636",0
201401,MIA,SXM,33,264,US,3,Passengers,118,118,0
201401,MIA,TGU,33,131,AA,3,Passengers,"8,958","8,958",0
201401,MIA,TXL,33,429,AB,0,Passengers,"10,389","10,389",0
201401,MIA,UIO,33,337,AA,3,Passengers,"17,315","17,315",0
201401,MIA,UIO,33,337,XL,0,Passengers,"10,834","10,834",0
201401,MIA,UVF,33,276,AA,3,Passengers,"10,008","10,008",0
201401,MIA,VKO,33,475,UN,0,Passengers,"2,785","2,785",0
201401,MIA,VVI,33,312,AA,3,Passengers,"4,978","4,978",0
201401,MIA,YUL,33,941,AA,3,Passengers,"22,685","22,685",0
201401,MIA,YUL,33,941,AC,0,Passengers,"3,669","3,669",0
201401,MIA,YYC,33,916,WS,0,Passengers,"5,231","5,231",0
201401,MIA,YYZ,33,936,13Q,0,Passengers,3,0,3
201401,MIA,YYZ,33,936,AA,3,Passengers,"22,427","22,427",0
201401,MIA,YYZ,33,936,AC,0,Passengers,"22,186","22,186",0
201401,MIA,YYZ,33,936,GL,2,Passengers,489,0,489
201401,MIA,YYZ,33,936,WG,0,Passengers,164,164,0
201401,MIA,YYZ,33,936,WS,0,Passengers,"7,710","7,710",0
201401,MIA,ZRH,33,486,LX,0,Passengers,"18,197","18,197",0
201401,MKE,CUN,45,148,AA,3,Passengers,150,150,0
201401,MKE,CUN,45,148,DL,3,Passengers,"1,055","1,055",0
201401,MKE,CUN,45,148,F9,3,Passengers,"1,492","1,492",0
201401,MKE,CUN,45,148,FL,3,Passengers,"6,775","6,775",0
201401,MKE,CZM,45,148,FL,3,Passengers,132,132,0
201401,MKE,MBJ,45,243,FL,3,Passengers,"1,822","1,822",0
201401,MKE,PUJ,45,224,FL,3,Passengers,"2,139","2,139",0
201401,MKE,PVR,45,148,FL,3,Passengers,570,570,0
201401,MKE,YYZ,45,936,09Q,1,Passengers,34,0,34
201401,MKE,YYZ,45,936,DL,3,Passengers,48,0,48
201401,MKE,YYZ,45,936,QK,0,Passengers,"1,633","1,633",0
201401,MOT,YQR,66,921,OO,3,Passengers,40,40,0
201401,MOT,YWG,66,926,EV,3,Passengers,39,39,0
201401,MOT,YYC,66,916,13Q,0,Passengers,5,0,5
201401,MOT,YYZ,66,936,13Q,0,Passengers,6,0,6
201401,MSP,AMS,63,461,DL,3,Passengers,"28,709","28,709",0
201401,MSP,CDG,63,427,DL,3,Passengers,"12,998","12,998",0
201401,MSP,CUN,63,148,DL,3,Passengers,"26,302","26,302",0
201401,MSP,CUN,63,148,SY,2,Passengers,"9,127","9,127",0
201401,MSP,CZM,63,148,DL,3,Passengers,"4,254","4,254",0
201401,MSP,CZM,63,148,SY,2,Passengers,"1,969","1,969",0
201401,MSP,GCM,63,233,DL,3,Passengers,"1,153","1,153",0
201401,MSP,HUX,63,148,SY,2,Passengers,"1,064","1,064",0
201401,MSP,ICN,63,778,DL,3,Passengers,282,282,0
201401,MSP,LHR,63,493,DL,3,Passengers,"10,010","10,010",0
201401,MSP,LIR,63,110,DL,3,Passengers,"1,057","1,057",0
201401,MSP,LIR,63,110,SY,2,Passengers,"2,030",0,"2,030"
201401,MSP,MBJ,63,243,DL,3,Passengers,"1,065","1,065",0
201401,MSP,MBJ,63,243,SY,2,Passengers,"2,578","2,578",0
201401,MSP,MZT,63,148,DL,3,Passengers,"3,667","3,667",0
201401,MSP,MZT,63,148,SY,2,Passengers,"1,240","1,240",0
201401,MSP,NRT,63,736,DL,3,Passengers,"15,452","15,452",0
201401,MSP,PUJ,63,224,DL,3,Passengers,715,715,0
201401,MSP,PUJ,63,224,SY,2,Passengers,"3,138","3,138",0
201401,MSP,PVR,63,148,DL,3,Passengers,"8,470","8,470",0
201401,MSP,PVR,63,148,SY,2,Passengers,"4,459","4,459",0
201401,MSP,SJD,63,148,DL,3,Passengers,"1,197","1,197",0
201401,MSP,SJD,63,148,SY,2,Passengers,"2,168","2,168",0
201401,MSP,SJO,63,110,DL,3,Passengers,"1,172","1,172",0
201401,MSP,SXM,63,264,SY,2,Passengers,430,430,0
201401,MSP,YEG,63,916,CP,2,Passengers,"7,014","7,014",0
201401,MSP,YOW,63,936,AC,0,Passengers,47,0,47
201401,MSP,YQR,63,921,CP,2,Passengers,76,76,0
201401,MSP,YQR,63,921,OO,3,Passengers,"4,071","4,071",0
201401,MSP,YUL,63,941,9E,2,Passengers,"2,812","2,812",0
201401,MSP,YVR,63,906,CP,2,Passengers,"6,994","6,994",0
201401,MSP,YVR,63,906,OO,3,Passengers,116,116,0
201401,MSP,YWG,63,926,9E,2,Passengers,"1,094","1,094",0
201401,MSP,YWG,63,926,AC,0,Passengers,46,0,46
201401,MSP,YWG,63,926,CP,2,Passengers,"1,131","1,131",0
201401,MSP,YWG,63,926,OO,3,Passengers,"8,560","8,560",0
201401,MSP,YXE,63,921,CP,2,Passengers,"6,161","6,161",0
201401,MSP,YYC,63,916,CP,2,Passengers,"6,969","6,969",0
201401,MSP,YYC,63,916,OO,3,Passengers,504,504,0
201401,MSP,YYZ,63,936,13Q,0,Passengers,4,0,4
201401,MSP,YYZ,63,936,9E,2,Passengers,"9,510","9,510",0
201401,MSP,YYZ,63,936,DL,3,Passengers,72,0,72
201401,MSP,YYZ,63,936,QK,0,Passengers,"4,341","4,341",0
201401,MSP,YYZ,63,936,RV,0,Passengers,242,242,0
201401,MSP,ZIH,63,148,DL,3,Passengers,"3,129","3,129",0
201401,MSP,ZIH,63,148,SY,2,Passengers,"2,454","2,454",0
201401,MSP,ZRH,63,486,CAZ,0,Passengers,3,0,3
201401,MSY,BJX,72,148,EV,3,Passengers,58,58,0
201401,MSY,PUJ,72,224,GL,2,Passengers,280,0,280
201401,MSY,YYZ,72,936,AC,0,Passengers,155,155,0
201401,MSY,YYZ,72,936,QK,0,Passengers,"2,984","2,984",0
201401,OAK,AGU,91,148,Y4,0,Passengers,103,103,0
201401,OAK,GDL,91,148,Y4,0,Passengers,"13,337","13,337",0
201401,OAK,MEX,91,148,Y4,0,Passengers,841,841,0
201401,OAK,MLM,91,148,Y4,0,Passengers,94,94,0
201401,OGG,NAN,2,821,17Q,0,Passengers,2,0,2
201401,OGG,YEG,2,916,WS,0,Passengers,"4,744","4,744",0
201401,OGG,YVR,2,906,14Q,0,Passengers,10,0,10
201401,OGG,YVR,2,906,AC,0,Passengers,"10,815","10,815",0
201401,OGG,YVR,2,906,WS,0,Passengers,"19,018","19,018",0
201401,OGG,YYC,2,916,14Q,0,Passengers,9,0,9
201401,OGG,YYC,2,916,AC,0,Passengers,"6,741","6,741",0
201401,OGG,YYC,2,916,WS,0,Passengers,"6,870","6,870",0
201401,OGG,YYJ,2,906,14Q,0,Passengers,7,0,7
201401,OKC,YYZ,73,936,09Q,1,Passengers,34,0,34
201401,OMA,LIR,65,110,SY,2,Passengers,160,0,160
201401,OMA,YYZ,65,936,ZX,0,Passengers,16,0,16
201401,ONT,GDL,91,148,AM,0,Passengers,"7,069","7,069",0
201401,ONT,PVR,91,148,AM,0,Passengers,121,121,0
201401,ONT,YWG,91,926,AC,0,Passengers,90,0,90
201401,OPF,CCE,33,236,04Q,1,Passengers,3,0,3
201401,ORD,AMM,41,639,RJ,0,Passengers,"8,447","8,447",0
201401,ORD,AMS,41,461,KL,0,Passengers,"9,458","9,458",0
201401,ORD,AMS,41,461,UA,3,Passengers,"4,412","4,412",0
201401,ORD,ARN,41,484,SK,0,Passengers,"7,371","7,371",0
201401,ORD,AUA,41,277,UA,3,Passengers,"2,117","2,117",0
201401,ORD,AUH,41,678,EY,0,Passengers,"19,673","19,673",0
201401,ORD,BJX,41,148,AM,0,Passengers,225,225,0
201401,ORD,BRU,41,409,UA,3,Passengers,"6,887","6,887",0
201401,ORD,CDG,41,427,AA,3,Passengers,"7,054","7,054",0
201401,ORD,CDG,41,427,DL,3,Passengers,"6,026","6,026",0
201401,ORD,CDG,41,427,UA,3,Passengers,"7,042","7,042",0
201401,ORD,CPH,41,419,SK,0,Passengers,"8,698","8,698",0
201401,ORD,CUN,41,148,AA,3,Passengers,"14,855","14,855",0
201401,ORD,CUN,41,148,F9,3,Passengers,"9,341",0,"9,341"
201401,ORD,CUN,41,148,UA,3,Passengers,"10,063","10,063",0
201401,ORD,CZM,41,148,AA,3,Passengers,925,925,0
201401,ORD,CZM,41,148,AM,0,Passengers,526,0,526
201401,ORD,DEL,41,733,AI,0,Passengers,"17,977","17,977",0
201401,ORD,DOH,41,664,QR,0,Passengers,"18,046","18,046",0
201401,ORD,DUB,41,441,EI,0,Passengers,"13,826","13,826",0
201401,ORD,DUS,41,429,AA,3,Passengers,"6,167","6,167",0
201401,ORD,DUS,41,429,LH,0,Passengers,"5,439","5,439",0
201401,ORD,FRA,41,429,LH,0,Passengers,"18,516","18,516",0
201401,ORD,FRA,41,429,UA,3,Passengers,"20,846","20,846",0
201401,ORD,GCM,41,233,KX,0,Passengers,"1,543","1,543",0
201401,ORD,GDL,41,148,AM,0,Passengers,"6,046","6,046",0
201401,ORD,GIB,41,431,XPE,0,Passengers,5,0,5
201401,ORD,GRU,41,316,UA,3,Passengers,"13,755","13,755",0
201401,ORD,HKG,41,729,CX,0,Passengers,"14,605","14,605",0
201401,ORD,HKG,41,729,UA,3,Passengers,"11,268","11,268",0
201401,ORD,HUX,41,148,F9,3,Passengers,"1,055",0,"1,055"
201401,ORD,ICN,41,778,CX,0,Passengers,240,240,0
201401,ORD,ICN,41,778,KE,0,Passengers,"13,387","13,387",0
201401,ORD,ICN,41,778,OZ,0,Passengers,"9,966","9,966",0
201401,ORD,IST,41,679,TK,0,Passengers,"14,235","14,235",0
201401,ORD,LHR,41,493,AA,3,Passengers,"25,564","25,564",0
201401,ORD,LHR,41,493,BA,0,Passengers,"25,768","25,768",0
201401,ORD,LHR,41,493,UA,3,Passengers,"17,806","17,806",0
201401,ORD,LIR,41,110,F9,3,Passengers,787,0,787
201401,ORD,LIR,41,110,UA,3,Passengers,"1,833","1,833",0
201401,ORD,MAD,41,482,IB,0,Passengers,"10,270","10,270",0
201401,ORD,MAN,41,493,AA,3,Passengers,"5,669","5,669",0
201401,ORD,MBJ,41,243,AA,3,Passengers,"6,780","6,780",0
201401,ORD,MBJ,41,243,F9,3,Passengers,"1,023",0,"1,023"
201401,ORD,MBJ,41,243,UA,3,Passengers,"1,129","1,129",0
201401,ORD,MEX,41,148,AA,3,Passengers,"6,513","6,513",0
201401,ORD,MEX,41,148,AM,0,Passengers,"15,941","15,941",0
201401,ORD,MEX,41,148,UA,3,Passengers,"5,858","5,858",0
201401,ORD,MEX,41,148,Y4,0,Passengers,"5,936","5,936",0
201401,ORD,MLM,41,148,AM,0,Passengers,882,882,0
201401,ORD,MTY,41,148,AM,0,Passengers,"2,005","2,005",0
201401,ORD,MTY,41,148,OO,3,Passengers,"2,746","2,746",0
201401,ORD,MUC,41,429,LH,0,Passengers,"11,698","11,698",0
201401,ORD,MUC,41,429,UA,3,Passengers,"7,566","7,566",0
201401,ORD,NAS,41,204,OO,3,Passengers,"2,011","2,011",0
201401,ORD,NRT,41,736,AA,3,Passengers,"8,281","8,281",0
201401,ORD,NRT,41,736,JL,0,Passengers,"11,432","11,432",0
201401,ORD,NRT,41,736,NH,0,Passengers,"22,587","22,587",0
201401,ORD,NRT,41,736,UA,3,Passengers,"13,720","13,720",0
201401,ORD,PEK,41,713,AA,3,Passengers,"11,143","11,143",0
201401,ORD,PEK,41,713,HU,0,Passengers,"6,077","6,077",0
201401,ORD,PEK,41,713,UA,3,Passengers,"12,301","12,301",0
201401,ORD,PTY,41,162,CM,0,Passengers,"6,809","6,809",0
201401,ORD,PUJ,41,224,F9,3,Passengers,"4,841",163,"4,678"
201401,ORD,PUJ,41,224,UA,3,Passengers,"1,678","1,678",0
201401,ORD,PVG,41,713,AA,3,Passengers,"11,440","11,440",0
201401,ORD,PVG,41,713,UA,3,Passengers,"13,073","13,073",0
201401,ORD,PVR,41,148,AA,3,Passengers,"7,954","7,954",0
201401,ORD,PVR,41,148,AM,0,Passengers,"1,232","1,232",0
201401,ORD,PVR,41,148,AS,3,Passengers,"1,290",0,"1,290"
201401,ORD,PVR,41,148,F9,3,Passengers,"1,175",0,"1,175"
201401,ORD,PVR,41,148,UA,3,Passengers,"3,190","3,190",0
201401,ORD,SAL,41,118,TA,0,Passengers,"4,778","4,778",0
201401,ORD,SJD,41,148,AA,3,Passengers,"8,167","8,167",0
201401,ORD,SJD,41,148,UA,3,Passengers,"1,738","1,738",0
201401,ORD,SJO,41,110,UA,3,Passengers,990,990,0
201401,ORD,SNN,41,441,BA,0,Passengers,268,268,0
201401,ORD,SXM,41,264,UA,3,Passengers,926,926,0
201401,ORD,TXL,41,429,AB,0,Passengers,"4,303","4,303",0
201401,ORD,VIE,41,403,OS,0,Passengers,"6,342","6,342",0
201401,ORD,VIE,41,403,XPE,0,Passengers,7,0,7
201401,ORD,WAW,41,467,LO,0,Passengers,"8,121","8,121",0
201401,ORD,YEG,41,916,EV,3,Passengers,42,42,0
201401,ORD,YEG,41,916,OO,3,Passengers,713,713,0
201401,ORD,YEG,41,916,S5,2,Passengers,"3,943","3,943",0
201401,ORD,YHZ,41,951,EV,3,Passengers,"1,645","1,645",0
201401,ORD,YHZ,41,951,OO,3,Passengers,152,152,0
201401,ORD,YKF,41,936,MQ,3,Passengers,"2,703","2,703",0
201401,ORD,YOW,41,936,EV,3,Passengers,"4,799","4,799",0
201401,ORD,YOW,41,936,MQ,3,Passengers,566,566,0
201401,ORD,YOW,41,936,S5,2,Passengers,"4,468","4,468",0
201401,ORD,YQB,41,941,EV,3,Passengers,"1,700","1,700",0
201401,ORD,YQR,41,921,OO,3,Passengers,"1,736","1,736",0
201401,ORD,YQT,41,936,OO,3,Passengers,"1,971","1,971",0
201401,ORD,YQX,41,961,AA,3,Passengers,155,155,0
201401,ORD,YUL,41,941,09Q,1,Passengers,109,0,109
201401,ORD,YUL,41,941,EV,3,Passengers,"3,046","3,046",0
201401,ORD,YUL,41,941,G7,2,Passengers,"2,557","2,557",0
201401,ORD,YUL,41,941,MQ,3,Passengers,"4,374","4,374",0
201401,ORD,YUL,41,941,S5,2,Passengers,"1,392","1,392",0
201401,ORD,YVR,41,906,UA,3,Passengers,"14,502","14,502",0
201401,ORD,YWG,41,926,EV,3,Passengers,"7,477","7,477",0
201401,ORD,YWG,41,926,OO,3,Passengers,"1,722","1,722",0
201401,ORD,YXE,41,921,EV,3,Passengers,"2,151","2,151",0
201401,ORD,YXU,41,936,OO,3,Passengers,"3,505","3,505",0
201401,ORD,YYC,41,916,09Q,1,Passengers,48,0,48
201401,ORD,YYC,41,916,OO,3,Passengers,"2,090","2,090",0
201401,ORD,YYC,41,916,S5,2,Passengers,"3,724","3,724",0
201401,ORD,YYC,41,916,UA,3,Passengers,"4,903","4,903",0
201401,ORD,YYZ,41,936,AC,0,Passengers,320,320,0
201401,ORD,YYZ,41,936,EV,3,Passengers,"2,748","2,748",0
201401,ORD,YYZ,41,936,G7,2,Passengers,"2,442","2,442",0
201401,ORD,YYZ,41,936,MQ,3,Passengers,"5,522","5,522",0
201401,ORD,YYZ,41,936,OO,3,Passengers,719,719,0
201401,ORD,YYZ,41,936,S5,2,Passengers,"1,831","1,831",0
201401,ORD,YYZ,41,936,UA,3,Passengers,"15,197","15,197",0
201401,ORD,YYZ,41,936,YX,2,Passengers,"7,871","7,871",0
201401,ORD,ZIH,41,148,AM,0,Passengers,507,0,507
201401,ORD,ZRH,41,486,LX,0,Passengers,"10,896","10,896",0
201401,ORF,PUJ,38,224,FL,3,Passengers,108,108,0
201401,ORF,SDQ,38,224,DL,3,Passengers,144,144,0
201401,PBI,ELH,33,204,3M,1,Passengers,230,230,0
201401,PBI,FPO,33,204,3M,1,Passengers,185,185,0
201401,PBI,MHH,33,204,3M,1,Passengers,862,862,0
